ID,Name,SMILES,LogS,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,IsAmide
C-231,thiopental;  5-ethyl-5-(2-pentyl)-2-thiobarbituric  acid,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,-3.6,242.344,1.34989999999999,65.6794,16,3,2,5,4,90,0,1,1,1,58.2,True
C-236,5-ethylbarbituric acid,CCC1C(=O)NC(=O)NC1=O,-0.92,156.141,-0.6214,35.4623999999999,11,3,2,5,1,60,0,1,1,1,75.27,True
C-246,5-ethyl-5-nonylbarbituric acid,CCCCCCCCCC1(CC)C(=O)NC(=O)NC1=O,-4.46,282.384,2.8895,77.0154,20,3,2,5,9,114,0,1,1,1,75.27,True
C-254,5-tert-butyl-5-(3-methylbut-2-enyl)barbituric  acid,CC(C)=CCC1(C(=O)NC(=O)NC1=O)C(C)(C)C,-3.55,252.314,1.74119999999999,67.6174,18,3,2,5,2,100,0,1,1,1,75.27,True
C-256,4-acetamidobenzaldehyde; 4-acetylaminobenzaldehyde,CC(=O)NC1=CC=C(C=O)C=C1,-1.63,163.176,1.45749999999999,46.1332,12,2,1,3,2,62,1,0,0,1,46.17,True
C-261,heptabarbital;  5-(1-cyclohepten-1-yl)-5-ethylbarbituric acid,CCC1(C(=O)NC(=O)NC1=O)C2=CCCCCC2,-3.0,250.297999999999,1.63929999999999,65.5734,18,3,2,5,2,98,0,1,2,2,75.27,True
C-266,"spiro-5,5-decamethylenebarbituric acid",O=C1NC(=O)C2(CCCCCCCCCC2)C(=O)N1,-4.59,266.340999999999,2.2534,70.2844,19,3,2,5,0,106,0,2,2,2,75.27,True
C-290,"spiro-5,5-undecamethylenebarbituric acid",O=C1NC(=O)C2(CCCCCCCCCCC2)C(=O)N1,-5.8,280.367999999999,2.6435,74.9014,20,3,2,5,0,112,0,2,2,2,75.27,True
C-303,5-ethyl-5-(2-ethyl-1-cyclohexyliden-1-yl)barbituric  acid,CCC1=C(CCCC1)C2(CC)C(=O)NC(=O)NC2=O,-3.53,264.325,2.02939999999999,70.1904,19,3,2,5,3,104,0,1,2,2,75.27,True
C-308,tetramethrin; phthaltrin,CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,-5.26,331.412,2.9649,88.498,24,4,0,5,4,130,0,1,3,3,63.68,True
C-310,hippuric  acid;  n-benzoylglycine,OC(=O)CNC(=O)C1=CC=CC=C1,-1.69,179.175,0.500999999999999,46.411,13,2,2,4,3,68,1,0,0,1,66.4,True
C-331,butallylonal;  5-(2-bromoallyl)-5-sec-butylbarbituric  acid,CCC(C)C1(CC(Br)=C)C(=O)NC(=O)NC1=O,-2.65,303.156,1.6836,66.2534,17,3,2,6,4,94,0,1,1,1,75.27,True
C-507,vitavax;  carboxin,CC1=C(SCCO1)C(=O)NC2=CC=CC=C2,-3.14,235.308,2.62,66.1817,16,3,1,4,2,84,1,0,1,2,38.33,True
C-523,sulfacetamide;  n1-(acetyl)sulfanilamide,CC(=O)N[S](=O)(=O)C1=CC=C(N)C=C1,-1.41,214.246,0.0935999999999998,51.8569,14,4,2,6,2,76,1,0,0,1,89.26,True
C-545,mephobarbital;  1-methylphenobarbital;  5-ethyl-1-methyl-5-phenylbarbituric  acid,CCC1(C(=O)NC(=O)N(C)C1=O)C2=CC=CC=C2,-3.68,246.266,1.04259999999999,64.7197,18,3,1,5,2,94,1,1,1,2,66.48,True
C-552,bupivacaine,CCCCN1CCCCC1C(=O)NC2=C(C)C=CC=C2C,-3.22,288.435,3.89654,88.6657,21,2,1,3,5,116,1,1,1,2,32.34,True
C-554,metoclopramide,CCN(CC)CCNC(=O)C1=CC(=C(N)C=C1OC)Cl,-3.18,299.802,2.00239999999999,82.5376,20,4,2,6,7,112,1,0,0,1,67.59,True
C-591,isocarboxazid;  1-benzyl-2-(5-methyl-3-isoxazolylcarbonyl)hydrazine,CC1=CC(=NO1)C(=O)NNCC2=CC=CC=C2,-2.46,231.255,1.41762,61.9879,17,4,2,5,4,88,2,0,0,2,67.16,True
C-633,"5-(1-aziridinyl)-2,4-dinitrobenzamide",NC(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2,-2.3,252.185999999999,0.4219,60.4817,18,6,1,9,4,94,1,1,1,2,132.38,True
C-653,nitrofurantoin,[O-][N+](=O)C1=CC=C(O1)\C=N\N2CC(=O)NC2=O,-3.38,238.158999999999,0.0735000000000001,53.2011,17,6,1,9,3,88,1,1,1,2,118.049999999999,True
C-674,"3-aziridin-1-yl-4,6-dinitro-(n-methyl)benzamide",CNC(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2,-2.85,266.212999999999,0.682599999999999,65.354,19,6,1,9,4,100,1,1,1,2,118.39,True
C-700,"3-(1-aziridinyl)-4,6-dinitro-(n,n-dimethyl)benzamide",CN(C)C(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2,-2.48,280.24,1.0248,69.9813,20,6,0,9,4,106,1,1,1,2,109.6,True
C-731,entacapone,CCN(CC)C(=O)\C(=C/C1=CC(=C(O)C(=C1)[N+]([O-])=O)O)C#N,-4.26,305.29,1.78138,77.944,22,6,2,8,5,116,1,0,0,1,127.7,True
C-735,"3-aziridin-1-yl-2,4-dinitro-(n-cyclopropyl)benzamide",[O-][N+](=O)C1=C(C=C(C(=O)NC2CC2)C(=C1)[N+]([O-])=O)N3CC3,-3.39,292.251,1.2152,72.452,21,6,1,9,5,110,1,2,2,3,118.39,True
C-748,thiamphenicol,C[S](=O)(=O)C1=CC=C(C=C1)C(O)C(CO)NC(=O)C(Cl)Cl,-2.15,356.227,0.4043,79.0221,21,5,3,9,6,118,1,0,0,1,103.7,True
C-771,fentanyl,CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3,-3.82,336.479,4.1367,103.827,25,2,0,3,6,132,2,1,1,3,23.55,True
C-791,sulpiride,CCN1CCCC1CNC(=O)C2=C(OC)C=CC(=C2)[S](N)(=O)=O,-2.88,341.433,0.556700000000001,86.9694,23,5,2,8,6,128,1,1,1,2,101.729999999999,True
C-848,disopyramide,CC(C)N(CCC(C(N)=O)(C1=CC=CC=C1)C2=NC=CC=C2)C(C)C,-1.7,339.483,3.3619,102.2484,25,3,1,4,8,134,2,0,0,2,59.22,True
C-850,"5,5-diphenylbarbituric  acid",O=C1NC(=O)C(C(=O)N1)(C2=CC=CC=C2)C3=CC=CC=C3,-4.2,280.283,1.33869999999999,75.3454,21,3,2,5,2,104,2,1,1,3,75.27,True
C-863,oxycarboxin,CC1=C(C(=O)NC2=CC=CC=C2)[S](=O)(=O)CCO1,-2.43,267.306,1.3016,67.5105,18,4,1,6,2,96,1,0,1,2,72.47,True
C-910,nitrazepam,[O-][N+](=O)C1=CC=C2NC(=O)CN=C(C3=CC=CC=C3)C2=C1,-3.8,281.271,2.3843,78.6741,21,4,1,6,2,104,2,0,1,3,84.6,True
C-939,3-(acetyloxymethyl)phenytoin,CC(=O)OCN1C(=O)NC(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3,-4.47,324.336,2.00259999999999,85.6747,24,4,1,6,4,122,2,1,1,3,75.71,True
C-941,n-(methyl)thalidomide,CN1C(=O)CCC(N2C(=O)C3=C(C=CC=C3)C2=O)C1=O,-2.99,272.26,0.429999999999999,67.741,20,4,0,6,1,102,1,1,2,3,74.76,True
C-958,pentoxazone,CC(C)=C1OC(=O)N(C1=O)C2=C(F)C=C(Cl)C(=C2)OC3CCCC3,-6.21,353.777,4.5776,86.635,24,4,0,7,3,128,1,2,2,3,55.84,True
C-959,3-(propanoyloxymethyl)phenytoin,CCC(=O)OCN1C(=O)NC(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3,-4.91,338.363,2.3927,90.2917,25,4,1,6,5,128,2,1,1,3,75.71,True
C-980,"3-pentanoyloxymethylphenytoin;  5,5-diphenyl-3-pentanoyloxymethylhydantoin",CCCCC(=O)OCN1C(=O)NC(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3,-4.68,366.417,3.1729,99.5257,27,4,1,6,7,140,2,1,1,3,75.71,True
C-984,n-propylthalidomide,CCCN1C(=O)CCC(N2C(=O)C3=C(C=CC=C3)C2=O)C1=O,-3.72,300.314,1.2102,76.975,22,4,0,6,3,114,1,1,2,3,74.76,True
C-989,cephalothin,CC(=O)OCC1=C(N2C(SC1)C(NC(=O)CC3=CC=CS3)C2=O)C(O)=O,-2.94,396.446,0.592299999999999,94.3405,26,7,2,10,6,138,1,1,2,3,113.01,True
C-997,terazosin,COC1=CC2=C(C=C1OC)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N,-1.8,387.44,1.05679999999999,104.8214,28,8,1,9,4,150,2,2,2,4,103.04,True
C-1002,xipamide,CC1=C(NC(=O)C2=CC(=C(Cl)C=C2O)[S](N)(=O)=O)C(=CC=C1)C,-3.9,354.815,2.56214,88.3592,23,4,3,8,3,122,2,0,0,2,109.489999999999,True
C-1003,n-(4-acetamidopyridin-3-yl)-4-nitrobenzenesulfonamide; 4-acetylamino-3-(4-nitrophenylsulfonamido)pyridine,CC(=O)NC1=C(N[S](=O)(=O)C2=CC=C(C=C2)[N+]([O-])=O)C=NC=C1,-3.39,336.329,1.74899999999999,82.4456,23,6,2,10,5,120,2,0,0,2,131.3,True
C-1005,n-pentyl-thalidomide,CCCCCN1C(=O)CCC(N2C(=O)C3=C(C=CC=C3)C2=O)C1=O,-4.7,328.368,1.9904,86.209,24,4,0,6,5,126,1,1,2,3,74.76,True
C-1009,colchicine,COC1=CC=C2C(=CC1=O)C(CCC3=C2C(=C(OC)C(=C3)OC)OC)NC(C)=O,-0.94,399.443,2.8716,109.2347,29,6,1,7,5,154,2,0,1,3,83.09,True
C-1050,piroxicam,CN1C(=C(O)C2=C(C=CC=C2)[S]1(=O)=O)C(=O)NC3=CC=CC=N3,-4.5,331.353,1.581,83.8063,23,5,2,8,2,118,2,0,1,3,99.6,True
C-1052,oxytetracycline; terramycin,CN(C)C1C2C(O)C3C(=C(O)C2(O)C(=O)C(=C1O)C(N)=O)C(=O)C4=C(C=CC=C4O)C3(C)O,-3.15,460.439,-1.24359999999999,110.9307,33,10,7,11,2,176,1,0,3,4,201.849999999999,True
C-1060,meloxicam,CN1C(=C(O)C2=CC=CC=C2[S]1(=O)=O)C(=O)NC3=NC=C(C)S3,-1.92,351.409,1.95092,86.4203,23,6,2,9,2,120,2,0,1,3,99.6,True
C-1063,moricizine,CCOC(=O)NC1=CC2=C(SC3=C(C=CC=C3)N2C(=O)CCN4CCOCC4)C=C1,-3.9,427.526,4.1066,116.6737,30,6,1,8,5,158,2,1,2,4,71.11,True
C-1065,flufenoxuron;  cascade,FC1=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=CC(=C1)OC3=CC=C(C=C3Cl)C(F)(F)F,-8.09,488.771,6.5303,105.7709,33,3,2,12,4,172,3,0,0,3,67.43,True
C-1067,methotrexate,CN(CC1=NC2=C(N=C1)N=C(N)N=C2N)C3=CC=C(C=C3)C(=O)NC(CCC(O)=O)C(O)=O,-4.0,454.447,0.2684,118.2616,33,10,5,13,9,172,3,0,0,3,210.539999999999,True
C-1070,"N-[2-[(2-Bromo-4,6-dinitrophenyl)azo]-5-[(2-cyanoethyl)-2-propenylamino]-4-methoxyphenyl]acetamide",COC1=C(C=C(NC(C)=O)C(=C1)N=NC2=C(Br)C=C(C=C2[N+]([O-])=O)[N+]([O-])=O)N(CCC#N)CC=C,-8.9,546.338,5.55398,131.5645,35,10,1,14,11,182,2,0,0,2,176.359999999999,True
C-1073,Cyclosporine,CCC1NC(=O)C(C(O)C(C)C\C=C\C)N(C)C(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)N(C)C(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C,-4.64,1202.63499999999,3.269,328.4446,85,12,5,23,15,486,0,1,1,1,278.8,True
C-1102,carbromal;  adalin,CCC(Br)(CC)C(=O)NC(N)=O,-2.68,237.096999999999,1.13499999999999,49.9661,12,2,2,5,3,70,0,0,0,0,72.19,True
C-1105,"methyl  2,2-diethylmalonurate",CCC(CC)(C(=O)NC(N)=O)C(=O)OC,-1.96,216.236999999999,0.1607,52.7571,15,4,2,6,4,86,0,0,0,0,98.49,True
C-1108,"ethyl  2,2-diethylmalonurate",CCOC(=O)C(CC)(CC)C(=O)NC(N)=O,-2.08,230.263999999999,0.5508,57.3741,16,4,2,6,5,92,0,0,0,0,98.49,True
C-1114,"isopropyl  2,2-diethylmalonurate",CCC(CC)(C(=O)NC(N)=O)C(=O)OC(C)C,-2.77,244.290999999999,0.939299999999999,61.9691,17,4,2,6,5,98,0,0,0,0,98.49,True
C-1116,"methoxymethyl  2,2-diethylmalonurate",CCC(CC)(C(=O)NC(N)=O)C(=O)OCOC,-2.17,246.262999999999,0.1348,58.7091,17,5,2,7,6,98,0,0,0,0,107.72,True
C-1124,"methyl  2,2-diallylmalonurate",COC(=O)C(CC=C)(CC=C)C(=O)NC(N)=O,-2.17,240.259,0.492899999999999,61.8031,17,4,2,6,6,94,0,0,0,0,98.49,True
C-1130,n-(hydroxymethyl)benzamide,OCNC(=O)C1=CC=CC=C1,-0.52,151.165,0.3662,40.994,11,2,2,3,2,58,1,0,0,1,49.33,True
C-1137,4-methoxybenzamide,COC1=CC=C(C=C1)C(N)=O,-1.72,151.164999999999,0.7941,41.5119,11,2,1,3,2,58,1,0,0,1,52.32,True
C-1139,3-methoxybenzamide,COC1=CC=CC(=C1)C(N)=O,-1.72,151.164999999999,0.7941,41.5119,11,2,1,3,2,58,1,0,0,1,52.32,True
C-1146,n-(dimethylaminomethyl)benzamide,CN(C)CNC(=O)C1=CC=CC=C1,0.42,178.234999999999,0.935499999999999,52.4622,13,2,1,3,3,70,1,0,0,1,32.34,True
C-1157,"ethyl  2-cyclohexen-1-yl-2,6-dimethylmalonurate",CCOC(=O)C(C)(C(=O)NC(=O)NC)C1=CCCCC1,-3.0,282.34,1.51179999999999,73.8894,20,4,2,6,4,112,0,0,1,1,84.5,True
C-1183,"methoxycarbonylmethyl  2,2-diethylmalonurate",CCC(CC)(C(=O)NC(N)=O)C(=O)OCC(=O)OC,-2.01,274.272999999999,-0.296099999999998,63.7161,19,6,2,8,6,108,0,0,0,0,124.79,True
C-1184,benzadox;  2-(benzoylaminooxy)acetic  acid;  n-benzoyl-o-(carboxymethyl)hydroxylamine,OC(=O)CONC(=O)C1=CC=CC=C1,-0.95,195.174,0.432599999999999,47.496,14,3,2,5,4,74,1,0,0,1,75.63,True
C-1238,n-(benzoyloxyacetyl)pyrrolidine,O=C(COC(=O)C1=CC=CC=C1)N2CCCC2,-1.57,233.266999999999,1.4658,62.5385,17,3,0,4,3,90,1,1,1,2,46.61,True
C-1241,"(n,n-dimethyl)carbamoylmethyl  salicylate; 2-(2-hydroxybenzoyloxy)-n,n-dimethylacetamide",CN(C)C(=O)COC(=O)C1=C(O)C=CC=C1,-1.71,223.228,0.6372,57.0833,16,4,1,5,3,86,1,0,0,1,66.84,True
C-1246,"dimethachlor;  2-chloro-n-(2,6-dimethylphenyl)-n-(2-methoxyethyl)acetamide",COCCN(C(=O)CCl)C1=C(C)C=CC=C1C,-2.09,255.744999999999,2.52164,70.865,17,2,0,4,5,94,1,0,0,1,29.54,True
C-1249,"2-benzoyloxy-(n-ethyl,n-2-hydroxyethyl)acetamide;  n-ethyl-n-(2-hydroxyethyl)-2-(benzoyloxy)acetamide",CCN(CCO)C(=O)COC(=O)C1=CC=CC=C1,-1.37,251.281999999999,0.684199999999999,66.0643,18,4,1,5,6,98,1,0,0,1,66.84,True
C-1263,"2-benzoyloxy-n,n-diisopropylacetamide;  n,n-diisopropyl-2-benzoyloxyacetamide",CC(C)N(C(C)C)C(=O)COC(=O)C1=CC=CC=C1,-3.34,263.337,2.4888,73.8425,19,3,0,4,5,104,1,0,0,1,46.61,True
C-1264,"2-benzoyloxy-n,n-di(2-hydroxyethyl)acetamide;  n,n-di(2-hydroxyethyl)-2-(benzoyloxy)acetamide",OCCN(CCO)C(=O)COC(=O)C1=CC=CC=C1,0.43,267.280999999999,-0.3434,67.4761,19,5,2,6,7,104,1,0,0,1,87.07,True
C-1269,"(n,n-diethyl)carbamoylmethyl  salicylate;  n,n-diethyl-2-(salicyloyloxy)acetamide",CCN(CC)C(=O)COC(=O)C1=C(O)C=CC=C1,-2.56,251.282,1.41739999999999,66.3173,18,4,1,5,5,98,1,0,0,1,66.84,True
C-1275,2-benzoyloxy-n-[(tris-hydroxymethyl)methyl]acetamide,OCC(CO)(CO)NC(=O)COC(=O)C1=CC=CC=C1,-1.27,283.28,-1.32469999999999,68.8556,20,6,4,7,7,110,1,0,0,1,116.09,True
C-1276,n-(2-benzoyloxyacetyl)-n-methylglycineamide,CN(CC(N)=O)C(=O)COC(=O)C1=CC=CC=C1,-0.92,250.254,-0.212899999999999,63.5559,18,4,1,6,5,96,1,0,0,1,89.6999999999999,True
C-1278,"n-[2-(benzoyloxy)acetyl]-2,6-dimethylpiperidine",CC1CCCC(C)N1C(=O)COC(=O)C2=CC=CC=C2,-3.26,275.347999999999,2.6329,76.3455,20,3,0,4,3,108,1,1,1,2,46.61,True
C-1280,"2-benzoyloxy-n,n-bis(2-methoxyethyl)acetamide; n,n-bis(2-methoxyethyl)-2-benzoyloxyacetamide",COCCN(CCOC)C(=O)COC(=O)C1=CC=CC=C1,-1.57,295.335,0.9648,77.0565,21,5,0,6,9,116,1,0,0,1,65.07,True
C-1281,carbamoylmethyl  acetylsalicylate;  2-(2-acetoxybenzoyloxy)acetamide,CC(=O)OC1=CC=CC=C1C(=O)OCC(N)=O,-1.79,237.210999999999,0.254,57.2279,17,5,1,6,4,90,1,0,0,1,95.69,True
C-1282,furmecyclox;  furmetamide,CON(C1CCCCC1)C(=O)C2=C(C)OC(=C2)C,-2.92,251.325999999999,3.23274,68.2335,18,3,0,4,3,100,1,1,1,2,42.68,True
C-1287,ethyl n-(benzoyloxyacetyl)-n-methylglycinate; n-(benzoyloxyacetyl)-n-methylglycine ethyl ester,CCOC(=O)CN(C)C(=O)COC(=O)C1=CC=CC=C1,-1.67,279.292,0.864899999999999,70.9945,20,5,0,6,6,108,1,0,0,1,72.91,True
C-1290,2-carboxy-n(benzoyloxyacetyl)azetidine,OC(=O)C1CCN1C(=O)COC(=O)C2=CC=CC=C2,-2.14,263.249,0.528899999999999,64.4783,19,4,1,6,4,100,1,1,1,2,83.91,True
C-1292,flurochloridone,FC(F)(F)C1=CC=CC(=C1)N2CC(CCl)C(Cl)C2=O,-4.05,312.118,3.5144,67.648,19,1,0,7,2,104,1,1,1,2,20.31,True
C-1295,n-ethyl-2-[(2-acetoxy)benzoyloxy]acetamide,CCNC(=O)COC(=O)C1=CC=CC=C1OC(C)=O,-1.68,265.265,0.904799999999999,66.7172,19,5,1,6,5,102,1,0,0,1,81.6999999999999,True
C-1298,"n,n-dimethyl-2-[(2-acetoxy)benzoyloxy]acetamide",CN(C)C(=O)COC(=O)C1=CC=CC=C1OC(C)=O,-1.55,265.265,0.856899999999999,66.7275,19,5,0,6,4,102,1,0,0,1,72.91,True
C-1303,n-(benzoyloxyacetyl)prolinamide,NC(=O)C1CCCN1C(=O)COC(=O)C2=CC=CC=C2,-2.27,276.292,0.3197,70.6539,20,4,1,6,4,106,1,1,1,2,89.7,True
C-1308,n-(benzoyloxyacetyl)proline,OC(=O)C1CCCN1C(=O)COC(=O)C2=CC=CC=C2,-1.59,277.276,0.918999999999999,69.0953,20,4,1,6,4,106,1,1,1,2,83.91,True
C-1314,n-acetyl-6-deoxyacyclovir,CC(=O)NC1=NC2=C(C=N1)N=C[N]2COCCO,-0.86,251.245999999999,-0.2489,62.6645,18,7,2,8,5,96,2,0,0,2,102.16,True
C-1316,"n1,n1,n4-trimethyl-n4-acetylsulfanilamide",CN(C)[S](=O)(=O)C1=CC=C(C=C1)N(C)C(C)=O,-2.3,256.327,0.9196,66.3988,17,3,0,6,3,94,1,0,0,1,57.69,True
C-1318,metalaxyl;  apron   (racemate),COCC(=O)N(C(C)C(=O)OC)C1=C(C)C=CC=C1C,-1.6,279.336,1.84433999999999,76.756,20,4,0,5,5,110,1,0,0,1,55.84,True
C-1319,"(n,n-diethyl)carbamoylmethyl  acetylsalicylate;  n,n-diethyl-2-(2-acetoxybenzoyloxy)acetamide",CCN(CC)C(=O)COC(=O)C1=CC=CC=C1OC(C)=O,-2.11,293.319,1.63709999999999,75.9615,21,5,0,6,6,114,1,0,0,1,72.91,True
C-1333,"n1,n1,n4-trimethyl-n4-propanoylsulfanilamide",CCC(=O)N(C)C1=CC=C(C=C1)[S](=O)(=O)N(C)C,-2.48,270.354,1.30969999999999,71.0158,18,3,0,6,4,100,1,0,0,1,57.69,True
C-1336,morpholin-4-ylcarbonylmethyl  acetylsalicylate; n-[2-(2-acetoxybenzoyloxy)acetyl]morpholine,CC(=O)OC1=CC=CC=C1C(=O)OCC(=O)N2CCOCC2,-1.8,307.302,0.6275,75.4325,22,6,0,7,4,118,1,1,1,2,82.14,True
C-1343,2-acetoxybenzoic acid dipropylcarbamoylmethyl ester,CCCN(CCC)C(=O)COC(=O)C1=CC=CC=C1OC(C)=O,-2.65,321.373,2.4173,85.1955,23,5,0,6,8,126,1,0,0,1,72.91,True
C-1345,n-[2-(2-acetoxybenzoyloxy)acetyl]glycineamide,CC(=O)OC1=CC=CC=C1C(=O)OCC(=O)NCC(N)=O,-2.52,294.263,-0.629799999999999,70.2376,21,6,2,8,6,112,1,0,0,1,124.79,True
C-1346,"n1,n1,n4-trimethyl-n4-(butanoyl)sulfanilamide",CCCC(=O)N(C)C1=CC=C(C=C1)[S](=O)(=O)N(C)C,-2.16,284.381,1.6998,75.6328,19,3,0,6,5,106,1,0,0,1,57.69,True
C-1348,"n,n-diethyl-2-[(2-acetoxy)benzoyloxy]propanoic acid amide",CCN(CC)C(=O)C(C)OC(=O)C1=CC=CC=C1OC(C)=O,-1.6,307.346,2.0256,80.5565,22,5,0,6,6,120,1,0,0,1,72.91,True
C-1349,2-acetoxybenzoic acid diisopropylcarbamoylmethyl ester,CC(C)N(C(C)C)C(=O)COC(=O)C1=CC=CC=C1OC(C)=O,-3.25,321.373,2.4141,85.1515,23,5,0,6,6,126,1,0,0,1,72.91,True
C-1350,n-acetylacyclovir,CC(=O)NC1=NC2=C(N=C[N]2COCCO)C(=O)N1,-1.92,267.244999999999,-0.9556,65.4902,19,7,3,9,5,102,2,0,0,2,122.13,True
C-1358,"n1,n1,n4-trimethyl-n4-pentanoylsulfanilamide",CCCCC(=O)N(C)C1=CC=C(C=C1)[S](=O)(=O)N(C)C,-2.85,298.408,2.0899,80.2498,20,3,0,6,6,112,1,0,0,1,57.69,True
C-1372,"n1,n1-dimethyl-n4-hexanoyl-n4-methylsulfanilamide; n-[(4-dimethylsulfamoyl)phenyl]-n-methylhexanoic acid amide",CCCCCC(=O)N(C)C1=CC=C(C=C1)[S](=O)(=O)N(C)C,-2.95,312.435,2.48,84.8668,21,3,0,6,7,118,1,0,0,1,57.69,True
C-1373,"n,o-diacetyl-6-deoxyacyclovir",CC(=O)NC1=NC2=C(C=N1)N=C[N]2COCCOC(C)=O,-0.73,293.283,0.321899999999999,72.2117,21,8,1,9,6,112,2,0,0,2,108.23,True
C-1377,n-2-(2-acetoxybenzoyloxy)acetylglycine ethyl ester,CCOC(=O)CNC(=O)COC(=O)C1=CC=CC=C1OC(C)=O,-1.87,323.301,0.447999999999999,77.6762,23,7,1,8,7,124,1,0,0,1,108.0,True
C-1382,n-[4-(dimethylsulfamoyl)phenyl]-n-methylheptanoic acid amide,CCCCCCC(=O)N(C)C1=CC=C(C=C1)[S](=O)(=O)N(C)C,-3.68,326.462,2.8701,89.4838,22,3,0,6,8,124,1,0,0,1,57.69,True
C-1384,"n1,n4,n4-trimethyl-n1-(heptanoyl)sulfanilamide",CCCCCCC(=O)N(C)[S](=O)(=O)C1=CC=C(C=C1)N(C)C,-3.68,326.462,2.8701,89.4838,22,4,0,6,8,124,1,0,0,1,57.69,True
C-1386,"n1,n1,n4-trimethyl-n4-(octanoyl)sulfanilamide; n-[(4-dimethylsulfamoyl)phenyl]-n-methyloctanoic acid amide",CCCCCCCC(=O)N(C)C1=CC=C(C=C1)[S](=O)(=O)N(C)C,-3.59,340.489,3.2602,94.1008,23,3,0,6,9,130,1,0,0,1,57.69,True
C-1389,n-methyl-n-(2-(2'-acetoxy)benzoyloxy)acetylglycine ethyl ester,CCOC(=O)CN(C)C(=O)COC(=O)C1=CC=CC=C1OC(C)=O,-2.55,337.328,0.790199999999999,82.3035,24,7,0,8,7,130,1,0,0,1,99.21,True
C-1391,naproxen carbamoylmethyl ester;  naproxen  ester va,COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OCC(N)=O,-3.93,287.315,1.9804,79.0684,21,4,1,5,5,110,2,0,0,2,78.62,True
C-1396,"succinimid-1-ylmethyl  acetylsalicylate;  n-[(2-acetoxy)benzoyloxymethyl]pyrrolidine-2,5-dione",CC(=O)OC1=CC=CC=C1C(=O)OCN2C(=O)CCC2=O,-2.77,291.259,0.8752,69.1205,21,6,0,7,4,110,1,1,1,2,89.98,True
C-1400,indoprofen,CC(C(O)=O)C1=CC=C(C=C1)N2CC3=C(C=CC=C3)C2=O,-4.72,281.311,3.0351,79.4483,21,2,1,4,3,106,2,0,1,3,57.61,True
C-1402,"n,o-diacetylacyclovir",CC(=O)NC1=NC2=C(N=C[N]2COCCOC(C)=O)C(=O)N1,-2.14,309.282,-0.384799999999999,75.0374,22,8,2,10,6,118,2,0,0,2,128.2,True
C-1412,"1-(n,n-diethylsuccinamoyloxymethyl)allopurinol",CCN(CC)C(=O)CCC(=O)OC[N]1N=CC2=C1N=CNC2=O,-0.99,321.337,0.268899999999999,81.4027,23,7,1,9,7,124,2,0,0,2,110.18,True
C-1413,"naproxen (n,n-dimethylcarbamoyl)methyl ester",COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OCC(=O)N(C)C,-4.9,315.369,2.5833,88.568,23,4,0,5,5,122,2,0,0,2,55.84,True
C-1431,"naproxen (n,n-diethylcarbamoyl)methyl ester",CCN(CC)C(=O)COC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,-4.46,343.423,3.3635,97.802,25,4,0,5,7,134,2,0,0,2,55.84,True
C-1432,naproxen ester ve;  naproxen [n-(2-hydroxyethyl)-n-methyl-carbamoyl]methyl ester,COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OCC(=O)N(C)CCO,-3.39,345.395,1.94579999999999,94.5968,25,5,1,6,7,134,2,0,0,2,76.07,True
C-1458,temazepam;  3-hydroxydiazepam,CN1C(=O)C(O)N=C(C2=CC=CC=C2)C3=C1C=CC(=C3)Cl,-2.7,300.745,2.4722,82.9498,21,3,1,5,1,106,2,0,1,3,52.9,True
C-1467,"naproxen [n,n-bis(2-hydroxyethyl)carbamoyl]methyl ester",COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OCC(=O)N(CCO)CCO,-2.96,375.421,1.3083,100.6256,27,6,2,7,9,146,2,0,0,2,96.3,True
C-1469,prazepam,ClC1=CC2=C(C=C1)N(CC3CC3)C(=O)CN=C2C4=CC=CC=C4,-4.91,324.811,3.934,93.477,23,2,0,4,3,116,2,1,2,4,32.67,True
